"thumb","url","text","likes","comments","shares"
,"https://www.facebook.com/chamokh/posts/pfbid02qpbktdEjawqea4cwmoPRD7tnRFHLM6RMJCVHUaY7g3mtP2d195db3rZzF1hzpJ6kl","একটা নতুন ভিডিও সিরিজ শুরু করতে যাচ্ছি- 'শুনতে চাই'। 
আমি একটা দিক থেকে খুব ভাগ্যবান যে, কিছু অসাধারণ মানুষের সংস্পর্শে আমি আসতে পেরেছি। চেনা সেই মানুষেরা দারুণ সব কাজ করছেন নিজ কর্মস্থলে, কিংবা গবেষণার ক্ষেত্রগুলোতে। তাদের কথা, তাদের জীবন-ভাবনা, গবেষণা বাংলা-ভাষাভাষী মানুষের কাছে পৌঁছে দিতে চাই। 
প্রথম পর্বে অতিথি হিসেবে থাকছেন ড. নাভিদ সালেহ, যিনি অধ্যাপক হিসেবে আছেন যুক্তরাষ্ট্রে ইউনিভার্সিটি অফ টেক্সাস- অস্টিনে। তার সঙ্গে কথা বলেছি জলবায়ু পরিবর্তন, বৈশ্বিক উষ্ণায়ন, তার আলাস্কা ভ্রমণ, মেরু অঞ্চলের আদিবাসীদের সঙ্গে তার প্রত্যক্ষ অভিজ্ঞতা, ন্যানোটেকনোলজি ব্যবহার করে জল পরিশোধন- এমন সব বিষয় নিয়ে! ড. নাভিদ সালেহ যেমন অসাধারণ গবেষক, তেমন দারুণ বক্তা। আশা করি কৌতুহলী মানুষেরা আনন্দ পাবেন। আসছে খুব শীঘ্রই...।","400","13","1"
,"https://www.facebook.com/chamokh/posts/pfbid0PZ7vEdarGNAJhVn94vBK1N3RhdwaDjnXAaZGWaTxUig7kuQ24DdsAECKxjojMPJQl","গতকাল ছিল মা-দিবস। সকালে আম্মুর সাথে কথা হলো, তারপর পুরনো দিনের ছবি ঘাঁটছিলাম। সেগুলো দেখতে গিয়ে অনেক কথা মনে পড়ছিল। একটা দুটো স্মৃতি ভাগ করে নিতে পারি।
_
১. তখন আমি বোধহয় বুয়েটে প্রথম বা দ্বিতীয় বর্ষে। অনেক অঙ্ক করে ঠিক করলাম, জীবনে বিয়ে করব ৫৫ বছর বয়সে গিয়ে। ব্যাপারটা নিয়ে খুবই সিরিয়াস ছিলাম। কাছের বন্ধুদেরকেও এটাই বলতাম। সবাই জিজ্ঞেস করত, ৫৫ এর ব্যাপারটা কী? আগে বা পরে নয় কেন? একবার ঈদের ছুটিতে বাড়িতে গেলাম।  পারিবারিক আড্ডার মাঝখানে আম্মুকেও বললাম সেই কথা- বিয়ে করব ৫৫ তে গিয়ে। জবাবে আম্মু যেটা বললো সেটার জন্য প্রস্তুত ছিলাম না। ৫৫তে বিয়ে করবো শুনে আম্মু হেসে বললো, “তাও তোকে বিয়ে করতেই হবে??”
_
২. অন্যায় বা ভুল করে আম্মুর থেকে প্রশ্রয় পাইনি কখনও। এখনও আমি ভুল করলে বর্ণমালা ফোনে তার দাদীকে জানায়, সে যেন তার ছেলেকে বোঝায়! তো, আম্মুর শাস্তি মূলত দুই প্রকার। প্রথমত- কিছুটা ‘ইমোশনাল ব্ল্যাকমেইল’।  সেটার মূল কাঠামো অনেকটা এইরকম- ‘আমি এত কষ্ট করি তোর জন্য- আর তুই এরকম একটা কাজ করলি’। এটা আমার জন্য খুব কাজ করত। আমি কেঁদেকেটে একাকার হয়ে যেতাম, তাইতো- আম্মুএ ছেলে হয়ে আমি এটা কী করলাম! নিজেই লজ্জায় কুঁকড়ে যেতাম। আর দ্বিতীয় শাস্তি ছিল সরাসরি ঝাড়ি- ওটার রাগের তীব্রতা বেশি কিন্তু স্থায়িত্ব কম। ওটাকে ভয় পেতাম অনেক। তবে আম্মুর কাছে চড়-থাপ্পড় বা ‘মার’ কখনও খাইনি – শুধু একবার ছাড়া। আর সেটা একটা মজার স্মৃতি হয়ে আছে! 
কুষ্টিয়াতে আমাদের দোতলা বাড়ির ছাদের ঠিক পাশেই ছিল পৌরসভার একটা বিদ্যুতের থাম। ওখানে ৬০ ওয়াটের একটা সড়কবাতি ছিল। সেখান থেকে আলো এসে পড়ত আমাদের একটা ঘরে। ঐ ঘরে লোডশেডিংয়ের সময় মোমবাতি না জ্বালালেও চলতো। কারণ ঘরে বিদ্যুৎ না থাকলেও রাস্তার বাতিগুলো জ্বলত। তাই সড়কবাতিটা আমাদের জন্য ভালোই ছিল। তো, সেই বাল্বটা আমি একদিন ছাদে উঠে ঢিল ছুঁড়ে ভেঙে ফেললাম। এমনিতে আমি যে খুব দুষ্ট প্রকৃতির ছিলাম, তা না। কিন্তু সেদিন মাথায় কী চেপেছিল কে জানে। বেশ কয়েকবার চেষ্টা করতেই- একবার লেগে ঠাস করে ফেটে গেল বাল্বটা। সাথে সাথেই বুঝলাম অন্যায় করে ফেলেছি। বিপদ সন্নিকটে। আম্মু আওয়াজ পেয়ে দৌড়ে ছাদে এলো।
সে পুরো অগ্নিমূর্তি। ‘’কী জন্যে করলি?” আম্মু এগিয়ে এলো হাত উঁচিয়ে। ছেলেটাকে একটা থাপ্পড় দেওয়া দরকার। কিন্তু আম্মু তো কখনও থাপ্পড় দেয়নি। তাই বুঝতে পারছে না কীভাবে দেবে! এরপর আম্মু ডানহাতের মাঝের তিনটা আঙুল একসাথে করে আমার গালে আস্তে করে চেপে একটা ঘষা দিল। থাপ্পড় আশা করে ছিলাম, খেলাম ঘষা! এই অভিনব শাস্তি পেয়ে আমি হেসে ফেললাম, “আম্মু, এইটা কোনো মাইর হলো??” আম্মুও হেসে ফেললো। “চুপ থাক”…
_
৩. অধিকাংশ ক্ষেত্রেই আমি খুবই আশাবাদী মানুষ। সবকিছু পরে গিয়ে আরও ভালো হবে- এটাই ভাবি সবসময়। সেটা ভাবতে গিয়ে বাস্তবতা থেকে দূরে সরে স্বপ্নের জগতে হারিয়ে যাই প্রায়ই। আম্মু আবার একটু বাস্তববাদী কিসিমের। আমি যখনই বোঝাতে যাই যে কীভাবে আমাদের সব ঝামেলা শেষ হয়ে সামনে সুদিন আসবে- সে আমাকে বলে, ‘জীবন কোনোদিনও সহজ হয় না। আস্তে আস্তে আরও কঠিনই হতে থাকে।’ এখন আম্মুর কথাটা একটু একটু করে টের পাই…!

_
মা দিবসের অনেক অনেক শুভেচ্ছা রইলো, আম্মু। তোমার এবারের অসুখটা কঠিন। সংগ্রামটাও অনেক বেশি। কিন্তু সংগ্রাম তোমার জীবনে অচেনা কিছু না। খোকসা, কুষ্টিয়া, পাকশি, ঈশ্বরদী, ঢাকা কিংবা দিল্লী –  সারাটা জীবন যার যুদ্ধে কেটেছে, যুদ্ধকে তার কিসের ভয়? এই যুদ্ধে তোমার  থেকে বেশি সাহসী আর কাউকে আমি চিনি না। জীবনে যত মানুষকে তোমার দয়া, ভালোবাসা, সেবা দিয়ে হাসি ফুটিয়েছ প্রত্যেকের দোয়া তোমার সাথে আছে। শক্ত থেকো- যেমন থেকেছ সবসময়। পুরোপুরি সুস্থ হয়ে আরও অনেকদিন আমাদের ভরসা, আমাদের শক্তি হয়ে থাকো। তোমার অবসর জীবনের সবগুলো ইচ্ছে- সবগুলো স্বপ্ন আল্লাহ পূরণ করুক- এই প্রার্থনা সবসময়!

ছবি:  ১৯৯১ বা ৯২, রংপুরে খালামণির বাসায় আম্মুর কোলে আমি।","8507","145","36"
,"https://www.facebook.com/chamokh/posts/10230767571833296","https://www.ittefaq.com.bd/641706/%E0%A6%B8%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%B0-%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%AD%E0%A6%BE%E0%A6%9F%E0%A6%BF%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A6%AA%E0%A6%A6%E0%A7%87-%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%B0%E0%A6%95%E0%A6%AE-%E0%A6%86%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6","0","0","0"
,"https://www.facebook.com/chamokh/posts/pfbid02vA15YQH2XwFVVzLteKxtQ8j6M8PjoEBeoTZo8SQzRCRCpbGPsyoM2n4tBbZd9cwCl","কাছের দূরের সবাইকে ঈদ মোবারক!","10000","397","20"
,"https://www.facebook.com/chamokh/posts/10230703591593830","https://www.facebook.com/100064793268366/videos/600797258765185/","0","1","0"
,"https://www.facebook.com/chamokh/posts/10230682954597918:1547081589147046","ক্যালিফোর্নিয়ার Superbloom দেখতে গিয়েছিলাম আমরা, Lancaster শহরের পাশে Antelope Valley Poppy Reserve এর কাছে। পেছনে বিস্তৃত মাঠজুড়ে ফুটে আছে Golden Poppy।","19272","215","9"
,"https://www.facebook.com/chamokh/posts/pfbid034Ed3ipCrL4rqxrNdixX1c2XW38P9ezKvV76BxyABCYUGRp1sc1oFzE4BuL4PqYEPl","ওচেঞ্চ ফুলের রাজ্যে","11302","143","18"
,"https://www.facebook.com/chamokh/posts/10230664355412950","https://youtu.be/0xNcyJKmqgk","0","0","0"
,"https://www.facebook.com/chamokh/posts/pfbid02H4tb1Dd6bhHGbHS87TVnPDdwVFXVqPhENt1sL63TwzCEgDXxUfxHFdenBPbEyrGol","শুভ নববর্ষ!

Feroza Binte Omar,  দেখো ঠিক ১২ বছর আগের আমি-তুমি, প্রিয় বুয়েট ক্যাম্পাসে! ঢাকাতে এটাই ছিল আমাদের শেষ বৈশাখ। আবার কবে পাবো কে জানে? এখনও পেছনে ফিরে তাকালে মনে হয় ২০১০ আর ২০১১ তে নববর্ষ এতটাই আনন্দ-উদ্দীপনায় উপভোগ করেছি- সেটাকে অতিক্রম করা এক জীবনে সম্ভব না...। আমাদের মানসিক স্থিতি, প্রিয় জুনিয়র, সিনিয়র, সহপাঠীদের মুখর উপস্থিতি -সব এক সুতোয় বাঁধা হবে কি আর? আশায় বুক বাঁধি তবুও। 
 
জীবন ও জগত ঘিরে যে ঘোর অমানিশা, তা দ্রুতই কেটে যাক। সুন্দর সময়ের প্রার্থনায় নববর্ষের শুভেচ্ছা সবাইকে!","10000","899","1300"
,"https://www.facebook.com/chamokh/posts/pfbid0SW9Fi1Vv6JepeVzyJhC9jVuCHdZ8JAcPC9QQrucFjbnxAz6CBGN9qCv3aSc2MNavl","Thank you, Sankha Ghosh & ETimes!","1153","16","1"
,"https://www.facebook.com/chamokh/posts/pfbid02eWnzaqhCZyGxaAZHqdBX2RwD6poJ6ggyh8ev3koRhwywnWYBPyLMXsMRjHp2z5Uhl","ধন্যবাদ ‘আনন্দবাজার অনলাইন’

","1707","27","7"
,"https://www.facebook.com/chamokh/posts/pfbid0fYyAYVp5h6f61XQ1fVtqVWrWmmbTLJkxoTWBtb4KZSimh7pEWgPKXtRb7aqa9Heol","চলে এলো আমার কথা, সুর ও কণ্ঠে নতুন গান- 'স্বপ্ন বোনার সময় এখন'। গানটি 'ফাটাফাটি' চলচ্চিত্রের জন্য তৈরি। গানটির সঙ্গীতায়োজন করেছে  অমিত চ্যাটার্জী।

গানটি  এমন একটা সময়ে প্রকাশিত হলো যখন আমার নিজের জীবনেই স্বপ্নের হঠাৎ অভাব-  সবমিলিয়ে কেমন যেন একটা থমথমে অবস্থা। হয়তো এমন সময়েই ইচ্ছের লাল-নীল সুতোর টানে নতুন করে স্বপ্ন বোনার সাহস করতে হয়! গান শোনার আমন্ত্রণ রইলো!

পুনশ্চ: ফাটাফাটি ছবিটি মুক্তি পেতে যাচ্ছে আগামী ১২ই মে। এই ছবির সঙ্গীতের সঙ্গে যুক্ত থাকার সৌভাগ্য হয়েছে আমার,  ছবিতে আমার লেখা ও সুরের একটা গান থাকছে। 
Windows Production House  (শিবপ্রসাদ মুখোপাধ্যায় ও নন্দিতা রায়) এর প্রযোজনায়, অরিত্র মুখোপাধ্যায়ের পরিচালনায়, জিনিয়া সেনের গল্প এবং সম্রাজ্ঞী বন্দ্যোপাধ্যায়ের সংলাপে ‘ফাটাফাটি’ ছবিটির শ্রেষ্ঠাংশে রয়েছেন ঋতাভরী চক্রবর্তী ও আবীর চ্যাটার্জি।","3027","86","39"
,"https://www.facebook.com/chamokh/posts/pfbid0Gb9ngCTc4dBpd7NB6D6481UyL1mq4Kt64horXS9QjarGikNDJCXAdv6vi1rHGowsl","ঋতম সেনের কথায় অমিত চ্যাটার্জীর সুরে এলো 'ফাটাফাটি' চলচ্চিত্রের প্রথম গান - 'জানি অকারণ'। এই ছবিতে আমার লেখা ও সুরের একটা গানও থাকবে :) । 
কলকাতার স্বনামধন্য Windows Production House এর প্রযোজনায় ""ফাটাফাটি"" মুক্তি পাবে সামনের মে মাসে, Aritra Mukherjee এর পরিচালনায়, Zinia Sen এর গল্পে আর Samragnee Bandyopadhyay এর সংলাপে!","736","4","5"
,"https://www.facebook.com/chamokh/posts/pfbid02BidATSRP6mVWPQfKq8fUP1h1cQgQHiWmqDk1sWDFhgkiWCb9VMS2PQ8HjvYdEbczl","বৃষ্টিদিন। বিষণ্ণ মন। রবিগানে আশ্রয় খুঁজি।","6559","190","649"
,"https://www.facebook.com/chamokh/posts/10230474779113661","""Governments and philanthropy will need to play a major role in ensuring that it reduces inequity and doesn’t contribute to it.""

","0","0","0"
,"https://www.facebook.com/adnan.kushtia/posts/pfbid02abXYy66CdfY7nCBBF1yXdcaBrnaMoQYTKARTM4qMshibRz7r5bQxViWP2KUzQUXml","Chamok Hasan ভাইয়া, এইভাবে আমরা একদল সচেতন সুনাগরিক গড়ে তোলার চেষ্টা করছি! যারা একদিন আলো ছড়াবে!

আমাদের ছেলেমেয়েদের গণিতের গল্প শোনাতে আসবেন কবে?","596","30","10"
,"https://www.facebook.com/chamokh/posts/pfbid0JeQhGGzQ1JzfKEkEAcGvV9j2PALy57EPQ95xRMKHpkkyGXGYW6zqij5ofAiyCyFrl","Placerita Creek এ। মহা উৎসাহে পানিতে পাথর ছুঁড়তে ব্যস্ত দুই বোন। তাদের মায়ের আগ্রহও কম নয়, তিনিই যোগান দিচ্ছিলেন পাথরগুলো...","3781","35","5"
,"https://www.facebook.com/chamokh/posts/pfbid06wn5x8hxxS9PMnHFwHao1Ktju6k7SEe6RDhb1s4uijEShTVipAJmfNwftpHkQt5al","","20653","174","5"
,"https://www.facebook.com/chamokh/posts/10230413845110349","Old is Gold 💝😍💝
কালজয়ী সেই ভিডিও 😂","0","0","1"
,"https://www.facebook.com/chamokh/posts/pfbid024MBBbS2bJZw7LRnDQf7vALTHzJHmKMCiZeb79DztwnPViWDWHoxTsxRdjXmyiJR1l","১৪ মার্চ বিশ্ব পাই দিবস। পাই কী? পাই দিবস কী? এসব নিয়ে আমার একটা লেখা প্রকাশিত হয়েছে প্রথম আলোতে... ।

আন্তরিক ধন্যবাদ Asha Zahid, লেখাটার ব্যাপারে যোগাযোগ করার জন্য। ধন্যবাদ আরাফাত করিম, সুন্দর ক্যারিকেচারের জন্য :D :D।
https://www.prothomalo.com/lifestyle/rg7d0lxcmn?fbclid=IwAR0NYIx5-6RsbCzghwiqikRiRozdjcSl8yX9VuhBQHxlmrud4bne0LALGDU","2585","41","50"
,"https://www.facebook.com/chamokh/posts/10230347382288820:10230347382288820","","7","0","0"
,"https://www.facebook.com/chamokh/posts/pfbid0ULQRBCrdPnKGVaRMsBh1fQmGCg28tgX66MmvWuF1S79j6cHQaAUCnz3JD958Habkl","বহ্নির সাক্ষাৎকার! এখানে ও গল্প করেছে বর্ণমালাকে নিয়ে, কথা বলেছে বাংলা ভাষার প্রতি ওর ভালোলাগা নিয়ে। 
আমার মনে আছে, ও সবসমসয় বলতো, আমার মেয়েটার সাথে আমি বাংলাতে আরাম করে গল্প করতে পারব না, এটা আমি কিছুতেই মেনে নিতে পারি না। তাই সে প্রবাসে থেকেও মেয়েকে বাংলা ভাষা আর সংস্কৃতির সাথে পরিচয় করিয়ে দিচ্ছে । এখানে একটা অনলাইন বাবাংলা স্কুলে শিক্ষকতা করছে, চেষ্টা করছে বাচ্চাকে বাংলা শেখানোর। ওর এসব উদ্যোগ, ওর চিন্তাপ্রক্রিয়া, ওর জীবনদর্শনের সঙ্গী হিসেবে থাকাটাই একটা আনন্দের ব্যাপার ! ভাবতে গেলেই প্রেমে পড়ে যাই নতুন করে <3 ! 

ধন্যবাদ 'বঙ্গদর্শন'কে  বহ্নির ভাবনাগুলো মানূষের কাছে পৌঁছানোর সুযোগ করে দেওয়ার জন্য!  
https://www.bongodorshon.com/home/story_detail/feroza-binte-omar-exclusive-interview-on-bengali-language-on-bhasa-dibos?fbclid=IwAR0WraXAaOCO1qw2F-F9pKDUgn2DMRs8CbomP90rOGZn17fZkaqedaE_u70","4618","61","65"
,"https://www.facebook.com/chamokh/posts/pfbid0edTSQRdcdYZLBNE4geqR4ZK2Si7ibc97BQ37EymCoRsDeXDLa76v725ZGvfY67acl","তুরস্ক-সিরিয়ার ভয়াবহ ভূমিকম্পে যারা ক্ষতিগ্রস্ত হয়েছে তাদের পাশে দাঁড়াচ্ছে সারা পৃথিবীর মানুষ। আমি অনেককে চিনি, যারা সাহায্য করতে চান কিন্তু নির্ভরযোগ্য প্রতিষ্ঠান খুঁজে পান না। তারা ""সংযোগ ফাউন্ডেশন"" এর এই লিঙ্কের মাধ্যমে তাদের সাহায্য সঠিক জায়গায় পৌঁছে দিতে পারেন। আমার পরিচিত খুব ভালোমানুষ কিছু বুয়েটিয়ান বড় ভাই এই উদ্যোগের সাথে যুক্ত আছেন।","532","6","3"
,"https://www.facebook.com/chamokh/posts/10230167584793995","https://www.facebook.com/bigyanpriyo/videos/838945357358246/?flite=scwspnss","0","0","0"
,"https://www.facebook.com/chamokh/posts/pfbid02h7iqcvjjaPCZ2o7Yd5VW8fY3VUrgni5tA6x2j4Z1x8RukX3LdFvJNZ3YDXn3VPgHl","পশ্চিমবঙ্গ থেকে নানান সময়ে যারা আমার গণিত-বইগুলো সংগ্রহ করতে চেয়েছেন, তাদের জন্য একটা ছোট্ট খবর।  কলকাতা আন্তর্জাতিক বইমেলায় আমার লেখা সবগুলো বই পাওয়া যাচ্ছে বাংলাদেশ প্যাভিলিয়নে আদর্শর ১০ নং স্টলে। 
মেলা চলবে ১২ ফেব্রুয়ারি পর্যন্ত, প্রতিদিন দুপুর ১২ টা থেকে রাত ৮ টা পর্যন্ত। 

আর বহু বছর পর ঢাকা একুশে বইমেলায় এবার আমার কোনো বই থাকছে না, আদর্শ স্টল না পাওয়ায়... 😔 এটার কষ্ট বলব অন্য কোনো লেখায়, অন্য কোনো গানে। 

মেলাতে না পাওয়া গেলেও আমার বই সরাসরি নিতে পারবেন মেলার অদূরেই কাঁটাবনে আদর্শ প্রকাশনীর অফিস থেকে। আর রকমারি সহ অন্যান্য অনলাইন বইদোকানগুলোতেও অর্ডার করতে পারবেন বাংলাদেশের যেকোনো প্রান্ত থেকে।

বই পড়ার আমন্ত্রণ। গণিতযাত্রা শুভ হোক 😀","817","21","4"
,"https://www.facebook.com/chamokh/posts/10230123635615293","https://www.youtube.com/watch?v=c6sEB7SYSyQ","0","0","0"
,"https://www.facebook.com/chamokh/posts/pfbid02pdoFABPpZD3GPLaax36dPjuepGptny6H8qB13ue2sGq75MdT2ioCx1xC4ihiC45Jl","প্রসঙ্গ ‘আদর্শ’: ব্যক্তিগত অভিজ্ঞতা ও ষড়যন্ত্রের আখ্যান 
---------------------------------------------------------

খুব আগ্রহ উদ্দীপনা নিয়ে একটা বই লিখছি - গণিতের আশ্চর্য সব ব্যবহার নিয়ে। বইটা কদিন পরেই প্রকাশ হওয়ার কথা আদর্শ প্রকাশনী থেকে। এর মাঝেই এমন একটা ধাক্কা দেওয়ার মতো খবর।
আমার এখন পর্যন্ত প্রকাশিত হওয়া সবগুলো বইয়ের যেই প্রকাশক, সেই ‘আদর্শ’ প্রকাশনীকে একুশে বইমেলা ২০২৩-এ স্টল বরাদ্দ দেওয়া স্থগিত রেখেছে বাংলা একাডেমি। তার পেছনে যে কারণ দেখানো হয়েছে সেটা খুবই দুঃখজনক, লজ্জার। আদর্শ থেকে প্রকাশিত তিনটি বইয়ে নাকি এমন কিছু কথাবার্তা আছে, যেগুলোতে দেশ এবং সরকার নিয়ে ভিন্নমত প্রকাশ করা হয়েছে। তার থেকেও কষ্টের যেটা তা হলো, যতদূর জেনেছি, এই বরাদ্দ স্থগিত রাখার পেছনে আছে অন্য প্রকাশনীর কলকাঠি নাড়ানোর গল্প।
.
বাংলাদেশে প্রকাশনার জগতে আদর্শ অনেক পুরনো নয়, কিন্তু অল্প সময়ের মাঝে এটি প্রথম সারির একটা প্রকাশনা সংস্থায় পরিণত হয়েছে। এর পেছনে আছে তাদের প্রকাশক এবং কর্মীদের শ্রম আর নিষ্ঠার গল্প। আছে তাদের দূরদর্শী পরিকল্পনা, লেখক তৈরির গল্প। আজ থেকে ৮ বছর আগে আদর্শ থেকে আমার প্রথম বই ‘গণিতের রঙ্গে: হাসিখুশি গণিত’ বইটি বের হয়। আমার এখনও মনে আছে মূল প্রকাশক তখন দিনের পর দিন আমাকে সময় দিয়েছেন। সারারাত টানা কাজ করেছেন, যেন বইটা ঠিকঠাক মতো প্রকাশ হতে পারে। তার সেই পরিশ্রম বৃথা যায়নি। পুরোপুরি নতুন লেখক হলেও আমার বইটা সে সময় বেস্টসেলার তালিকায় ছিল। একই সময়ে শ্রদ্ধাভাজন রাগিব হাসান ভাইয়ের দুটো অসাধারণ বইও তারা প্রকাশ করেছিল, সেগুলোও প্রচুর মানুষ ভালোবাসা নিয়ে কিনেছিল। আমাদের দুজনের লেখা তিনটে বই আদর্শ-কে একটা প্রাথমিক পরিচিতি দিয়েছিল, যেটা আমি বলব- আদর্শ অর্জন করে নিয়েছিল।
.
প্রথমবার একটা প্রকাশনীতে বই প্রকাশ হওয়ার পরে লেখকেরা প্রকাশনী পরবর্তন করেন এমন নজির আমাদের দেশে অনেক। এর পেছনে একটা কারণ হলো রয়্যালটি এবং বইয়ের হিসেব সংক্রান্ত ঝামেলা। আমি সবসময়ই শুনেছি যে, প্রতিষ্ঠিত কিছু লেখক ছাড়া অন্যদেরকে প্রকাশনীগুলো ঠিকঠাক রয়্যালটি বুঝিয়ে দিতে চায় না। আদর্শের সাথে এমন কোনো অভিজ্ঞতা আমার কখনও হয়নি। প্রতিবছর আমি আমার সম্মানী চুক্তিপত্র এবং বইয়ের হিসেবসহ ঠিকমতো বুঝে পেয়েছি, এবং অধিকাংশ সময়েই সেটা পেয়েছি বইমেলা শেষ হওয়ার অল্প কদিনের ভেতরেই। 
.
প্রকাশক Mahabub ভাইয়ের সঙ্গে যে সুসম্পর্ক তৈরি হয়েছে সেটাও একটা বড় পাওয়া বলেই মনে করি আমি। ওনাকে চিনি বলেই আমি অনুমান করতে পারি, অন্য লেখকদের বিশ্বাসও তিনি অর্জন করে নিতে পারেন। আর এজনই হয়তো অল কয়েকবছরের মাঝে প্রায় ৬০০ টি বই প্রকাশ করে ফেলতে পেরেছে তারা, বাংলাদেশে প্রকাশনার জগতে শক্তিশালী অবস্থান করে নিতে পেরেছে। সেই ৬০০ বইয়ের ভেতরে তিনটা বইয়ের বিষয়বস্তু পছন্দ হয়নি বলে একটা প্রকাশনীকে স্টলই দেওয়া হবে না, এটা মেনে নেওয়া যায় না। 
.
ব্যাপারটা নিয়ে একটু খোঁজ নিতে গিয়েই জানতে পারি আদর্শের সাফল্য কীভাবে অন্য প্রকাশনীদের ঈর্ষার কারণ হয়েছে। সরকারকে প্ররোচিত করে আদর্শকে বইমেলা থেকে সরিয়ে দেওয়ার চেষ্টা করা হয়েছে বারবার। ২০১৯ এ একবার এমন ঘটনা ঘটানোর চেষ্টা করা হয়েছিল, এবারে আবার। সেবার মানুষের অকুণ্ঠ সমর্থনে বাংলা একাডেমি তাদের সিদ্ধান্ত পরিবর্তন করেছিল। আমার আশা এবারও তাই হবে। 
.
আদর্শের এমন সময়ে আমি শুধু তাদেরকে জানাতে চাই যে, তাদের প্রতি আমার অকুণ্ঠ সমর্থন আছে। আমি চাই বাংলা একাডেমি তাদের সিদ্ধান্ত পুনর্বিবেচনা করুক, আদর্শকে স্টল বরাদ্দ দিক। আর নিজের জন্য চাই, গণিতের যে আশ্চর্য সব ব্যবহার নিয়ে যে বইটা লিখছি, সেটা যেন এবারের মেলাতেই আমার পাঠকেরা আদর্শের স্টল থেকে সংগ্রহ করতে পারে!
#standwithadarsha #adarsha","1148","28","50"
,"https://www.facebook.com/chamokh/posts/10230031402829531","""বিয়েশাদিজাতীয় অনুষ্ঠান না করলে টিকে থাকা যাচ্ছে না"" 
","0","0","0"
,"https://www.facebook.com/chamokh/posts/10230025636525377","""অভিযোগে উল্লেখ করা হয়েছে, এই বইয়ের কোনো কোনো অধ্যায়ের অংশবিশেষ ন্যাশনাল জিওগ্রাফিক এডুকেশনাল সাইট থেকে নিয়ে হুবহু অনুবাদ করে ব্যবহার করা হয়েছে""

""ওই অধ্যায়ের আলোচিত অংশটুকু লেখার দায়িত্বে আমরা দুজন না থাকলেও সম্পাদক হিসেবে এর দায় আমাদের ওপরও বর্তায়, সেটি আমরা স্বীকার করে নিচ্ছি। অবশ্যই পরবর্তী সংস্করণে বইটির প্রয়োজনীয় পরিমার্জন করা হবে""

","0","0","0"
,"https://www.facebook.com/chamokh/posts/pfbid0BQVmpFg4GGpn81RQwR9aUcSXRxTotyocThxMaQexabgCYCtuL8tC8cbhNaHZS6bcl","এক অবাক করা জ্যামিতিক চিত্র নিয়ে আলাপ, যার পরিসীমা অসীম, ক্ষেত্রফল সসীম।
ইউটিউবে দেখতে চাইলে: https://youtu.be/96ipszOGalA","1864","35","83"
,"https://www.facebook.com/chamokh/posts/pfbid0MuLrx8KbvYHbiiya9E8GMucfv51hTrf16z4ghLEnPtZrY9EUFLWyLB93jUudr7Sil","ইউটিউব এবং ফেসবুকে আসছে ভিডিওটি আজ রাতে... :)","1881","27","38"
,"https://www.facebook.com/chamokh/posts/10229946262261070:876702860144116","২০২২ এর জুলাইতে যখন বাংলাদেশে গিয়েছিলাম আমার শাশুড়ি মা আমাদেরকে মিলিয়ে উপহার দিয়েছিলেন এই সুন্দর জামাগুলো। এগুলো বানিয়ে দিয়েছিল বর্ণমালার আদরের ছোট মামী নিশু, তার নিজের বুটিক Incy Wincy's Closet থেকে। পরশমণির জন্য 'ছোট্ট ছোট্ট আঙুল' নামে একটা গান করেছিলাম, সেটার ভিডিও করেছিলাম এই জামাগুলো পরে। 
** একটি মজার এবং উপকারী তথ্য: আমাদের পুরো পরিবারের যে ছবিগুলো আপলোড করি, সেগুলো অধিকাংশ সময়েই তোলা হয় ক্যামেরায় ১০ সেকেন্ডের টাইমার দিয়ে। আমার জন্য একপাশে জায়গা রেখে ক্যামেরার সেটিংস ঠিক করি, তারপর টাইমার চালু করেই দৌড়ে গিয়ে ওইপাশে বসে পড়ি বা দাঁড়াই। এটার একটা সুবিধা আছে। ক্যামেরার টাইমার 'বিপ বিপ' করতে থাকে, তখন ছোট্ট বাচ্চারাও ক্যামেরার দিকে তাকিয়ে থাকে। এতে ওদের ভালো ছবি আসে! এটা নাহলে ওদের দৃষ্টি আকর্ষণ করা বেশ কঠিন কাজ!","22879","245","5"
,"https://www.facebook.com/chamokh/posts/pfbid033qUE15qjMRTFUyfT4AYwzF6TXVbFSFNncBJAfKsJ7vtQp8vHHyoHY6XRa5XBppjGl","১৩ মাস বয়সী পরশমণির ‘live performance’ :D :D","16158","293","360"
